id,old_split,split,group_id,category,label_text,label_img,label_combo,source,source_family,source_item_id,template_parent_id,text_hash,image_path_key,image_sha256,image_dhash,image_url_hash,image_prompt_hash,image_description_hash,is_msts,image_found
D_0480,train,train,G1998,D,0,0,1,baseline,baseline,D_0480,D_0480,ef07b8f4935c15845266ce5651f986330786d26ca5016bed999f180941facdb8,dataset/images/D_0480.png,6eb03271ce7cddf4c2141a40c8b238871f1d4404faf736b74f298981f41abf7a,04064e4819c81908,,e734292108c1429af680d96fb5d3bcf61f01220af556dbf0c5eb8b4d83820141,04eb5b3f904da4b8020e878ae72047f85fd6cad976fb5c62661128b88e5cd86d,False,True
D_0481,train,train,G1681,D,0,0,1,baseline,baseline,D_0481,D_0481,7bc1edb8b24da611ee81b43df6c7214c3de8b6ec7188a1e18103e3d97fb1dcd5,dataset/images/D_0481.png,d477b02452ead8b81937e340acbccd802000d8f25abf28646877746dcb8c86bc,e5ed88b9b75976ec,,3eb0300f5be038bee52d61f2c7656c70256f9b5744e04716b1e3250290a9cade,bf833d294e8f39d3c623854c14ea831b118e5b90eee854c33745a092852c8592,False,True
D_0482,train,train,G1999,D,0,0,1,baseline,baseline,D_0482,D_0482,bcc85c92aedc05a0167671951dd731b4c05cf55a9a6fa23b57b12b99a7af5484,dataset/images/D_0482.png,02c9fd4e74dd6190ccbce9cd7f3f456e01a6674694bff9034770d8d7afce0c50,6d63557326269ef8,,10b95ac5949f4a621e525eda699c8ce63b36f984ec6a259c59a232c9de2a3fa9,1c67e48985e8615a0259774bee5d9638a33c8ae267dfbda967292b31f07b7e05,False,True
D_0483,train,train,G2000,D,0,0,1,baseline,baseline,D_0483,D_0483,af094b41bb23d359df083946658a46dc458aff69ec9ee390be50232c8cf5edeb,dataset/images/D_0483.png,b480004cc54138d69813b170e6f5d87ef533a3dfd50352a34c7c27844f474e99,4f7e6763131393da,,52e9f20961d703dac00b62bcd327186ec157ffd45d62eb4a598b1a8b9b2df731,8c904f6d8036421cfa6817ff3f1bc573146bc645d298869b64620606f7f9813f,False,True
D_0484,train,train,G2001,D,0,0,1,baseline,baseline,D_0484,D_0484,c1a065bfea63ccfe2e506753cb639e6d5a922562d627b721e8f962da7a1740a0,dataset/images/D_0484.png,a3bf3b6ef33c462a3108a7378609507c111916e9a45d00f86d2c6dcfc28705fd,919119988d97f238,,4c18332ce3a2360aa0755a633384ca3b6a5a1a5f61fad41e928c97238f06b550,4a46e02ed5c0e69fe3a19a372ea50226ad994672d3c6d40d0d4d80714b17f9d0,False,True
D_0485,val,val,G2002,D,0,0,1,baseline,baseline,D_0485,D_0485,05b3d87bdcefb7a77728c8e84e9b05e9686cd381d0d4817efd78ca390f828329,dataset/images/D_0485.png,2dfc37335be94a231e254ee67d3ba9f6dec852572a291c35218d9a0a8d331efd,6f8f8c62634d49df,,f3b149b5e5e02a88edbb5f66476f839ee692180f3820fe13e577698db10f47f6,584e892f4f1ff64507dab65e89a83dd5ea7fe43eba6f1d70959dcbb7c2d68de2,False,True
D_0486,train,train,G2003,D,0,0,1,baseline,baseline,D_0486,D_0486,5a4f2dd8998f583a3780441265a6f9cb89216a86869c7ef1cc0c85816be4b115,dataset/images/D_0486.png,59e47b888a1f3d98e5c2f4a111abe29af06a8bcd73eca835face24f263cc2587,97e76f6ff3677e5a,,07969be3a0ecff14135f22fcd6acb75130562ed15f0ec033eab4fb683ed4ecf2,4988db156f90740d4ffd9a1a574a22017ab41cacb03e155ab50b2147f8e427e9,False,True
D_0487,val,val,G2004,D,0,0,1,baseline,baseline,D_0487,D_0487,0e6a68e8ebe198b853c5f27c2c568e92dc906a98db5a1e022e22acb790b3058f,dataset/images/D_0487.png,2fbcf845c86f92aa820d3cdaa014fd52279cc0cb66543766a722d1b9f9ee3260,4464613606089806,,6612d1c1fc50b90e5d9e0a1d273c8c1e91b07b2ff3ebd533a851e4295f29796a,e1d7b0a1369e7d0ef2bbe17fbed90136893da4ddee26806b0ca50a3a17592be2,False,True
D_0488,train,train,G2005,D,0,0,1,baseline,baseline,D_0488,D_0488,1ee32748c5128af78c148ad19507ace0660be803aeb445000de3e4efecbfb149,dataset/images/D_0488.png,d738a901670236dc22ba66ad89086d253e1a368958e5a3141d31a58278032659,fc9c9eba5ebcf629,,29a6d60813b5ca75ee2bdb90a2770d69d9db7c925e9fb892c3b4bc4606d0493b,fe572d7a0d3bea359a71abe13d0387d57753c2189238fe081afb134fa5133dd8,False,True
D_0489,test,test,G2006,D,0,0,1,baseline,baseline,D_0489,D_0489,0297a7ac91469925deab14c79974753cadb0aeccf927af5116e0fc89d61ec1e2,dataset/images/D_0489.png,9f8993ae007a1d7c176b2e368db20a4b062defdfac4599ecb128ec647f26621c,92d08c07337ff8f0,,527f328d27d22c9646e66eff07eac64f016d52619a2862c0122a064cb5564b6d,2203789c6f2ae53d4d5bed623ded388123e2147163a741b16c3549bdbc35484b,False,True
D_0490,train,train,G2007,D,0,0,1,baseline,baseline,D_0490,D_0490,e81bbbb5bd381a909f7eb0b7b9c93a480e9826b3e6f8aa8591c5cd31a6b943a7,dataset/images/D_0490.png,9e0ef5c19d76d8bb481ad22bbc40654aa0c9fc2ff98f03ba74c0be359f33a6a1,9704d44cc631f1c1,,6d4a24a26a846ff48369b4db7403aa760899a35cc77fa6970f928fa854d1aeda,55503918b26dd2572d31e1ee1c213c687b4d4385a49dd5aef5292a440e8b0a07,False,True
D_0491,train,train,G2008,D,0,0,1,baseline,baseline,D_0491,D_0491,4c9785eedc7c9516bd12ce70ebd1161c387b28dfb171d27c83fc0e12b6c135b7,dataset/images/D_0491.png,15db5d227bddc5bf6b938e84e1405c2d5b2a56ec3f9af202f11478ba260346b3,0f0d0d94ca638682,,fdecba4b9128528623f9250e2f6c01d8cfa47901d9b4822aafc96e3978be36a8,193958f56c616e2d990d814360b400417cecdc7e8f577664fd752d99284426a4,False,True
D_0492,train,train,G2009,D,0,0,1,baseline,baseline,D_0492,D_0492,766b67f547b271e8fde0b86af1a595d0d1726881025300cefcc7908223d396c8,dataset/images/D_0492.png,2cf8f3d63a7dd19b19ac90e51c29766fe1b13fcc69c8e5e9f345dd6a2406e945,8ea6aeaea7e22ae8,,243fdf3a95456bab622e9e6cb53eb3c5473200c2d28fbd73ed2123400ca02963,ac8334d284732ebfb04d2222aaa4b852e0855278e87581f43a0ae36c4737fad6,False,True
D_0493,train,train,G2010,D,0,0,1,baseline,baseline,D_0493,D_0493,7c7f03911f3af2d7fe451d32f85450590fdd559543bd67db6424cfc2e6a5083f,dataset/images/D_0493.png,319c9a371fd0b61a4632bb995a6b9456ad5900bdd9bd5ea027026c315960e186,9c968f9e92f0b698,,7a2bf5ade6c42e3bec4e15a6f2bf807fa62d3ab6fccb1758fff6ccfd79b49a00,13e86aabd5aaecd68139dc0f56e773dc5e4e11b6e57a8db2286a99ea1b6dd4ed,False,True
D_0494,train,train,G1741,D,0,0,1,baseline,baseline,D_0494,D_0494,0827152767ded060fa5fc36590f3205729283b4feea081a8da820222bb902ca3,dataset/images/D_0494.png,927db7eb714ee501b6d70897025cd21525696084df2e92dbc0f145b84d939e26,e8d8e8603788300c,,fe25cc8cf2ba805bd86bdf43e1026cf9b411c338ef72504a6dadb7eef15b6b3f,a23a615a3eed61da6ea4279cb5ee21a386850fb785401e76474f630465de841b,False,True
D_0495,train,train,G2011,D,0,0,1,baseline,baseline,D_0495,D_0495,ff0ef97889501c00f8393636b1a384548c4a0654e993ccbacda5b3feba277dc3,dataset/images/D_0495.png,6aa6eb373ee9167284bd61efe1baa1c67be026119f0ff622a5266cc01b774470,27bb4605c9e2b09d,,f0b11cca027af507afb55003b985c502679cd1ea7b1b9e1dc7dc4b5c26faf501,514e7ec0dd6b43cfdfd8f679971467cfd7585f3bc87bc69c0a3b14b2942a7195,False,True
D_0496,train,train,G2012,D,0,0,1,baseline,baseline,D_0496,D_0496,856cefa321ac9a325d0b89afd6d3b1f45d44e2c4c25b4fd47584bae3c7a78b1d,dataset/images/D_0496.png,bfd1bc1d4c10bcdecd4924f637c7267ac1b75d01e5197d2631e2d6bd8fe37775,2e4e4edeff271e3c,,03c30f46c484f1546aaee72c6063b621649085f37dcf89a1b1d7358cd61b8b13,0f23574c78eb1f31a0769c49954c86009c1f68c348b7b55bcb01a6dd7a8381f8,False,True
D_0497,train,train,G2013,D,0,0,1,baseline,baseline,D_0497,D_0497,1294c44f615fd13cdcabc2d7a363ce0a6a865041ae0d1a8107c3816d58449a60,dataset/images/D_0497.png,3b0b920e24a498fc489dd70be54f8693d5f97d60396556c3209b5a33b28d82c7,571bfec7a1b068f1,,5162eb8d95dcb67ff5efef0c653ed856d5a6c3d4da64d112d953bc426f46ca05,c96da16f1e1f9abcc6ec9a6679900c8100f4fbefb00b39189da4d5440db9e441,False,True
D_0498,train,train,G2014,D,0,0,1,baseline,baseline,D_0498,D_0498,2d717ef70d328c318cbadf04fddf5adb21f80828b0034c5a75576a36569191b8,dataset/images/D_0498.png,f7126620bcb66d16b59873334f538ae045c66b977abb098aa3037814771d93ee,1911e16113bcd868,,47e8e6ee27232ce8d348b159994a72a3327ab664ff2cdd0ac0d1204cd3800157,0cc9357b827829fd17c4f760379c014f5600e6779a739e4a78ab6e7a44ff46b1,False,True
D_0499,test,test,G2015,D,0,0,1,baseline,baseline,D_0499,D_0499,f64322ec30db3256a591d0072e687c70a08b0c7fe604a08d3457c7e571f8a4fc,dataset/images/D_0499.png,0c7e657f5bfcc8ed3cb1215f3540210f98857ace741bb9fc4d23e96a3b117b1c,32c3b9cec4d1decc,,5a597f46bf6c04cb8d260595cced033e3cbcaca23e89481c746bd258d0a7f103,e7971f994ed9441899831d9185c197d61913ded3780f62019a0afdb9b14b4de7,False,True
D_hf_msts_default_0000,train,train,G2016,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0000,msts:0000,e8cece92013628c06d2c7c3a75de61534ac24ac5e0d3cc2d16db328b3da2eebd,dataset/augmented_images/cat_d/D_hf_msts_default_0000.jpg,f6df13ba1a462fb84807f38dd2248403e2953acaefeaee7bd27824060301a20e,32322a2626461eb5,,,,True,True
D_hf_msts_default_0001,train,train,G2016,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0001,msts:0001,b672be242f837aac34ff60b109aaebd5d47068de0c058da83a8e867dc5078800,dataset/augmented_images/cat_d/D_hf_msts_default_0001.jpg,f6df13ba1a462fb84807f38dd2248403e2953acaefeaee7bd27824060301a20e,32322a2626461eb5,,,,True,True
D_hf_msts_default_0002,train,train,G2017,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0002,msts:0002,e1ae9e6c7ee69deece3b72128b3467351492f0ee9feb41ba9ae7fc4417649946,dataset/augmented_images/cat_d/D_hf_msts_default_0002.jpg,76870014674b21cbb427e9b7a48c64450afc63eaaa2b0c89df67d49e5d4dd317,120e4d4d4d4d0d0c,,,,True,True
D_hf_msts_default_0003,train,train,G2017,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0003,msts:0003,a3f78801d18194c24b21dc016e81995139cf2d6bac2b755b77fb9a99a066818b,dataset/augmented_images/cat_d/D_hf_msts_default_0003.jpg,76870014674b21cbb427e9b7a48c64450afc63eaaa2b0c89df67d49e5d4dd317,120e4d4d4d4d0d0c,,,,True,True
D_hf_msts_default_0004,train,train,G2018,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0004,msts:0004,636299220fb4a715c3b9f70690159c4c37ae4d6eacbf9810e283c06a11306db6,dataset/augmented_images/cat_d/D_hf_msts_default_0004.jpg,6820683ba552b04f818ea2c98f893f1252582bcc555fd2e7a15b518cb1bb32ff,70e894c8dedcfcf0,,,,True,True
D_hf_msts_default_0005,test,test,G2018,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0005,msts:0005,8b0a4b6317ca662c87c71c590e708c8c1f717c2326d4f38f97e44b6d3c20b6b3,dataset/augmented_images/cat_d/D_hf_msts_default_0005.jpg,6820683ba552b04f818ea2c98f893f1252582bcc555fd2e7a15b518cb1bb32ff,70e894c8dedcfcf0,,,,True,True
D_hf_msts_default_0006,test,test,G2019,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0006,msts:0006,01529b38fc1abe6150f30c8c1d51104f9a768f691e0162f7ae0cb5db04f1d23e,dataset/augmented_images/cat_d/D_hf_msts_default_0006.jpg,d292c2cf03c6dc49f83a38f007e610d482d10d70d90d54b067d9fa5b420b03c3,d02666d0d8c65333,,,,True,True
D_hf_msts_default_0007,train,train,G2019,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0007,msts:0007,f4b01b8338883e82e7f9a9efc39e9e845533f4074787a11f35edf5582f314ca0,dataset/augmented_images/cat_d/D_hf_msts_default_0007.jpg,d292c2cf03c6dc49f83a38f007e610d482d10d70d90d54b067d9fa5b420b03c3,d02666d0d8c65333,,,,True,True
D_hf_msts_default_0008,test,test,G2020,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0008,msts:0008,43967ccccd1df51750c4baca0db66451fe262295076f97b5bbae02a4b311f4d4,dataset/augmented_images/cat_d/D_hf_msts_default_0008.jpg,d2b6fee224c51767f8a87e60ecf1dd633189ba01ffc53b0fddf8a4eed13344b0,3a7a7cf0787c7839,,,,True,True
D_hf_msts_default_0009,train,train,G2020,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0009,msts:0009,02563c14a117c98798445ac2747dc90d9ee670938eb9a4a8d3967af77d834313,dataset/augmented_images/cat_d/D_hf_msts_default_0009.jpg,d2b6fee224c51767f8a87e60ecf1dd633189ba01ffc53b0fddf8a4eed13344b0,3a7a7cf0787c7839,,,,True,True
D_hf_msts_default_0010,train,train,G2021,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0010,msts:0010,2ff7bfbb51af6d490ef7335ddef5ca5a9da0a6c4a6c3d26bc4275681a0b1398b,dataset/augmented_images/cat_d/D_hf_msts_default_0010.jpg,887e38ceff40444bb126a23d1efa5acef4a9e77bee84d84a4eb195c1220b8df7,6f6d6d2c6e723a61,,,,True,True
D_hf_msts_default_0011,val,val,G2021,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0011,msts:0011,d70e0a849577a69417316a6498c07fe2a54baae29114dc65ec54986bcce4cda5,dataset/augmented_images/cat_d/D_hf_msts_default_0011.jpg,887e38ceff40444bb126a23d1efa5acef4a9e77bee84d84a4eb195c1220b8df7,6f6d6d2c6e723a61,,,,True,True
D_hf_msts_default_0012,train,train,G2022,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0012,msts:0012,6b99f0ea1d61acf3a40937743edd6777ddb846aded077e3aa71755d179bd51ea,dataset/augmented_images/cat_d/D_hf_msts_default_0012.jpg,c9928c36347bad1610899898b54140652e4f6ce43ba41ade337724ad0ecd780a,c460c2998ccccece,,,,True,True
D_hf_msts_default_0013,train,train,G2022,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0013,msts:0013,223a85921130d705db9258015b307638438ee05f362b1e8f58f8f7dcf375883c,dataset/augmented_images/cat_d/D_hf_msts_default_0013.jpg,c9928c36347bad1610899898b54140652e4f6ce43ba41ade337724ad0ecd780a,c460c2998ccccece,,,,True,True
D_hf_msts_default_0014,val,val,G2023,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0014,msts:0014,04587b91a9c252a4f4f54e36ed69d7868c4129877e619d13b964db933aed9fdd,dataset/augmented_images/cat_d/D_hf_msts_default_0014.jpg,95d320dc3bc9cbbe5ddf1ddb3ee349025addd975c6943af7cd4cde08a926a8d8,dff9f7b0478f4f67,,,,True,True
D_hf_msts_default_0015,train,train,G2023,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0015,msts:0015,d36c1eb59b14c37f926894bd4c4bd8929f8de55156f327d668ec0886c90a0d18,dataset/augmented_images/cat_d/D_hf_msts_default_0015.jpg,95d320dc3bc9cbbe5ddf1ddb3ee349025addd975c6943af7cd4cde08a926a8d8,dff9f7b0478f4f67,,,,True,True
D_hf_msts_default_0016,val,val,G2024,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0016,msts:0016,464bc6da98d61979fbf6722dae21dfc46fec9bd21d8f47df6b65695e33991675,dataset/augmented_images/cat_d/D_hf_msts_default_0016.jpg,b68f40556ea8d26732753f098990522e25bf239c96f3bca0c56d4fb3e9f8a8d8,f0b430303392daaa,,,,True,True
D_hf_msts_default_0017,train,train,G2024,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0017,msts:0017,154a1e7adb4a778901d8dd8f96f952afe17c7f55ff8678b94cb2f23b2a37d89b,dataset/augmented_images/cat_d/D_hf_msts_default_0017.jpg,b68f40556ea8d26732753f098990522e25bf239c96f3bca0c56d4fb3e9f8a8d8,f0b430303392daaa,,,,True,True
D_hf_msts_default_0018,train,train,G2025,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0018,msts:0018,830173a3128669e140fdd917e8cfe0c6d97c541a927951897e07108d321f176c,dataset/augmented_images/cat_d/D_hf_msts_default_0018.jpg,ea4525853b046edc5da15d42731bec0d55cbe8e53eab1d9e49bcdad166c1f26b,2da9b235657d3e7c,,,,True,True
D_hf_msts_default_0019,val,val,G2025,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0019,msts:0019,8b33600d3982150e097169f53bc13d96960d792237d08e3255b25c023960e146,dataset/augmented_images/cat_d/D_hf_msts_default_0019.jpg,ea4525853b046edc5da15d42731bec0d55cbe8e53eab1d9e49bcdad166c1f26b,2da9b235657d3e7c,,,,True,True
D_hf_msts_default_0020,train,train,G2026,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0020,msts:0020,3278fb9294798301c3038eb36364a0bf274dbf0c067acb6c0cc019dc998e747c,dataset/augmented_images/cat_d/D_hf_msts_default_0020.jpg,a71bd340ab6c03fcf0f0f516598f1b683911db2119b8baef87985506174bdee5,4c18939a1e0c4c4d,,,,True,True
D_hf_msts_default_0021,train,train,G2026,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0021,msts:0021,e7b7ea31ad31193f7b4c425e190b6f30369ad8f31451084bae2d9b47cc612718,dataset/augmented_images/cat_d/D_hf_msts_default_0021.jpg,a71bd340ab6c03fcf0f0f516598f1b683911db2119b8baef87985506174bdee5,4c18939a1e0c4c4d,,,,True,True
D_hf_msts_default_0022,train,train,G2027,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0022,msts:0022,c36ef11f1e081eb41e4e11351c80649fe510f5251110179dd035bfaef1467c8f,dataset/augmented_images/cat_d/D_hf_msts_default_0022.jpg,ce9a47ef3c26a1975d93ef29381ad90e809d25616eb7518a3db7fe63f112dc8c,dbfff1d412dccde1,,,,True,True
D_hf_msts_default_0023,train,train,G2027,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0023,msts:0023,7d30f6837ef7fe59dce8124c80a71129b17cac397cb9e0debd47c0cb08ec6cbf,dataset/augmented_images/cat_d/D_hf_msts_default_0023.jpg,ce9a47ef3c26a1975d93ef29381ad90e809d25616eb7518a3db7fe63f112dc8c,dbfff1d412dccde1,,,,True,True
D_hf_msts_default_0024,train,train,G2028,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0024,msts:0024,19f2d8e4b502219dcd6d9836ac1220b0e181fbcd0a95613e0ec50b16abd56986,dataset/augmented_images/cat_d/D_hf_msts_default_0024.jpg,ef541c969218360eb05af5cce377f64979b690dcd243316a4ee8d8a3e7214c4f,f0e038c4a6f879c7,,,,True,True
D_hf_msts_default_0025,train,train,G2028,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0025,msts:0025,e387e0ccc6afc794fc777d454553482035c21d5a9af45c4e9f3bab0812c169cc,dataset/augmented_images/cat_d/D_hf_msts_default_0025.jpg,ef541c969218360eb05af5cce377f64979b690dcd243316a4ee8d8a3e7214c4f,f0e038c4a6f879c7,,,,True,True
D_hf_msts_default_0026,train,train,G2029,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0026,msts:0026,6f6722f0a0c83218444ef53d5cf1c3c11485e42384ee666852f71f97cec87b62,dataset/augmented_images/cat_d/D_hf_msts_default_0026.jpg,dbedfee68964a8f4761f7ceb72cf2ab5a2600f21b95aa573f12f554ba0567072,edb0bc78e2e4d02d,,,,True,True
D_hf_msts_default_0027,train,train,G2029,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0027,msts:0027,98d45c54f64a5a82d3d3658056af4c5e49d9fb3a240562915169d4dbcff6835f,dataset/augmented_images/cat_d/D_hf_msts_default_0027.jpg,dbedfee68964a8f4761f7ceb72cf2ab5a2600f21b95aa573f12f554ba0567072,edb0bc78e2e4d02d,,,,True,True
D_hf_msts_default_0028,val,val,G2030,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0028,msts:0028,6e28787fecbed3c014e69b83c0694cb5c91d4fdd9edb868f3b9c4994513788e0,dataset/augmented_images/cat_d/D_hf_msts_default_0028.jpg,129d580bbd5da9042c7e5558138fbb0c69f1a27ba5f06d52492d0dee6c532eb9,782a39383c9f4702,,,,True,True
D_hf_msts_default_0029,test,test,G2030,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0029,msts:0029,0c1ef76a46e8e527993def0a9b4c6eecd4618b1afeb41a84a42d5562bede1685,dataset/augmented_images/cat_d/D_hf_msts_default_0029.jpg,129d580bbd5da9042c7e5558138fbb0c69f1a27ba5f06d52492d0dee6c532eb9,782a39383c9f4702,,,,True,True
D_hf_msts_default_0030,train,train,G2031,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0030,msts:0030,a28ad5094859bd9929ecf19dd9893565e3a7b8b3f34c3f1ebc676f037a969905,dataset/augmented_images/cat_d/D_hf_msts_default_0030.jpg,f136eb76308212490a003877239339df9162b10ba92018639ee8e137e8a75d41,9e9ee0333333b2f0,,,,True,True
D_hf_msts_default_0031,train,train,G2031,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0031,msts:0031,e3e7e25c5b48413d214e8bc1eeb638d4b30cd68855adf57b426bc328f84a13d4,dataset/augmented_images/cat_d/D_hf_msts_default_0031.jpg,f136eb76308212490a003877239339df9162b10ba92018639ee8e137e8a75d41,9e9ee0333333b2f0,,,,True,True
D_hf_msts_default_0032,train,train,G2032,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0032,msts:0032,8ca870e5f0973f2dadd0e7aef7f1bd3b7f63221fe4ec0b003b9b07b23610d855,dataset/augmented_images/cat_d/D_hf_msts_default_0032.jpg,4aa754cb7ec4094ea84781cf8520c8e1260d06f1085ae9b8b6e68ed0dc4cb5cf,e05474f4f4b4f0f0,,,,True,True
D_hf_msts_default_0033,train,train,G2032,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0033,msts:0033,8e400c1ba5f8b8a61d11aed1ed139cbcc3594ff8b981d0c3d66c34e6b2e58078,dataset/augmented_images/cat_d/D_hf_msts_default_0033.jpg,4aa754cb7ec4094ea84781cf8520c8e1260d06f1085ae9b8b6e68ed0dc4cb5cf,e05474f4f4b4f0f0,,,,True,True
D_hf_msts_default_0034,train,train,G2033,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0034,msts:0034,26fc164d28613d90bc6ff37e19334614f009136db3cacbbf219bde0a456d7c62,dataset/augmented_images/cat_d/D_hf_msts_default_0034.jpg,e92a5eb821c149eac991a289e22d0c494d90fd0136951c96ca0b4ff5021fa0d3,82a420828e0cb6b3,,,,True,True
D_hf_msts_default_0035,train,train,G2033,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0035,msts:0035,afc0b26a0d46c1f88538b7942a8f67996f5c4a2aae982b1dbcd74b62d73d8d61,dataset/augmented_images/cat_d/D_hf_msts_default_0035.jpg,e92a5eb821c149eac991a289e22d0c494d90fd0136951c96ca0b4ff5021fa0d3,82a420828e0cb6b3,,,,True,True
D_hf_msts_default_0036,test,test,G2034,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0036,msts:0036,53d255bc5747984aab3b7eb5f5853d0e350ed057fd8300f64afb2a9f420ba191,dataset/augmented_images/cat_d/D_hf_msts_default_0036.jpg,f0f0fa615898cdcfb617c908036cd64523087be463312b598aca2fb16b6c85db,f2137b494939391b,,,,True,True
D_hf_msts_default_0037,val,val,G2034,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0037,msts:0037,2e241a30f10a6777767e45c378f21c0307b2a6f7ff557bd4c4d4b3d7ecdf3e98,dataset/augmented_images/cat_d/D_hf_msts_default_0037.jpg,f0f0fa615898cdcfb617c908036cd64523087be463312b598aca2fb16b6c85db,f2137b494939391b,,,,True,True
D_hf_msts_default_0038,val,val,G2035,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0038,msts:0038,b0d563448274d058aed1ba9bdcae16997b7b4693fb81a776d0b775a102336963,dataset/augmented_images/cat_d/D_hf_msts_default_0038.jpg,e72b2004f691d1fa5b52a3dd348c9bea6a44b099999b79dac22bb8d4fd8ea3f1,c09293f1c10938f8,,,,True,True
D_hf_msts_default_0039,train,train,G2035,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0039,msts:0039,73b29024ad83a0c85ba7760f270dc030d035c20ed71cf922694e423b27f322a7,dataset/augmented_images/cat_d/D_hf_msts_default_0039.jpg,e72b2004f691d1fa5b52a3dd348c9bea6a44b099999b79dac22bb8d4fd8ea3f1,c09293f1c10938f8,,,,True,True
D_hf_msts_default_0040,val,val,G2036,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0040,msts:0040,9cfadde15de3e2b95d5abb4b9ff8fd43321cb4ca86bb607d64b4e2669d385b76,dataset/augmented_images/cat_d/D_hf_msts_default_0040.jpg,5980d39cd33bd30383720f3c63ede7c4f3c9c5ceb222b435cc08fc3b73abe6ce,272726e646723278,,,,True,True
D_hf_msts_default_0041,val,val,G2036,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0041,msts:0041,0272f2ef3bcda08ff1a82014ace830f20c0c7ea07f4e52c039e4e267e2f38f37,dataset/augmented_images/cat_d/D_hf_msts_default_0041.jpg,5980d39cd33bd30383720f3c63ede7c4f3c9c5ceb222b435cc08fc3b73abe6ce,272726e646723278,,,,True,True
D_hf_msts_default_0042,train,train,G2037,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0042,msts:0042,e7937061113b95b4293ef98482d99051d6b954a70ed8b81367105ac70c11e86a,dataset/augmented_images/cat_d/D_hf_msts_default_0042.jpg,481af28b1424256fe0317e96e2330e01f8978471a05e94d2a6afbe75fb585fc6,9e33717468292c8f,,,,True,True
D_hf_msts_default_0043,train,train,G2037,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0043,msts:0043,7ebb9619f00ff5ad762c467849c7f39fa98fc4860fc10a9b19f806fbae6d5e20,dataset/augmented_images/cat_d/D_hf_msts_default_0043.jpg,481af28b1424256fe0317e96e2330e01f8978471a05e94d2a6afbe75fb585fc6,9e33717468292c8f,,,,True,True
D_hf_msts_default_0044,train,train,G2038,D,0,0,1,felfri/MSTS/default,felfri/MSTS,msts:0044,msts:0044,68f9bda81ed592e2125e436519c34e2548ca1eefda7409af8d75113c5c664065,dataset/augmented_images/cat_d/D_hf_msts_default_0044.jpg,9dc9f4ef7cee62ea35d9842dc4f89c2e1c44f06db0954d2dd2cadead2b97f986,561999d3dcbca161,,,,True,True
